timestamp,dept_id,node_id,active_users,cpu_utilization_pct,memory_usage_gb
2026-08-09 14:00:00,8,2,569,63.93,31.35
2026-08-09 14:00:00,7,3,666,47.22,22.69
2026-08-09 14:00:00,1,4,393,56.21,23.37
2026-08-09 14:00:00,5,5,863,77.66,19.58
2026-08-09 15:00:00,1,1,497,81.36,8.88
2026-08-09 15:00:00,5,2,633,85.25,17.3
2026-08-09 15:00:00,7,3,739,64.88,25.31
2026-08-09 15:00:00,6,4,305,48.78,18.83
2026-08-09 15:00:00,8,5,620,48.6,23.93
2026-08-09 16:00:00,3,1,125,23.3,21.39
2026-08-09 16:00:00,3,2,449,39.71,14.98
2026-08-09 16:00:00,6,3,241,38.44,17.55
2026-08-09 16:00:00,9,4,252,28.92,17.06
2026-08-09 16:00:00,3,5,168,26.11,31.71
2026-08-09 17:00:00,8,1,265,37.69,16.24
2026-08-09 17:00:00,9,2,89,10.96,22.48
2026-08-09 17:00:00,3,3,313,27.69,10.51
2026-08-09 17:00:00,2,4,138,23.25,12.6
2026-08-09 17:00:00,8,5,368,47.64,28.63
2026-08-09 18:00:00,6,1,341,26.23,25.28
2026-08-09 18:00:00,6,2,149,24.2,27.55
2026-08-09 18:00:00,6,3,119,21.96,25.24
2026-08-09 18:00:00,6,4,154,15.48,15.92
2026-08-09 18:00:00,8,5,209,24.8,15.83
2026-08-09 19:00:00,1,1,92,18.8,23.34
2026-08-09 19:00:00,2,2,450,40.62,21.97
2026-08-09 19:00:00,3,3,121,27.24,26.11
2026-08-09 19:00:00,3,4,268,33.12,18.06
2026-08-09 19:00:00,2,5,93,22.87,17.93
2026-08-09 20:00:00,7,1,318,34.19,15.5
2026-08-09 20:00:00,2,2,121,13.94,25.24
2026-08-09 20:00:00,5,3,328,27.23,16.53
2026-08-09 20:00:00,9,4,269,21.65,10.89
2026-08-09 20:00:00,1,5,152,22.47,22.61
2026-08-09 21:00:00,3,1,196,13.81,30.46
2026-08-09 21:00:00,1,2,357,36.21,22.56
2026-08-09 21:00:00,7,3,212,29.89,9.41
2026-08-09 21:00:00,6,4,235,32.36,31.39
2026-08-09 21:00:00,2,5,316,43.88,22.07
2026-08-09 22:00:00,8,1,256,31.28,16.16
2026-08-09 22:00:00,3,2,143,14.37,21.61
2026-08-09 22:00:00,8,3,260,34.06,11.68
2026-08-09 22:00:00,7,4,139,20.22,28.0
2026-08-09 22:00:00,6,5,140,35.1,21.7
2026-08-09 23:00:00,1,1,418,32.66,23.76
2026-08-09 23:00:00,7,2,585,47.97,26.16
2026-08-09 23:00:00,1,3,171,13.45,11.74
2026-08-09 23:00:00,3,4,226,20.6,12.03
2026-08-09 23:00:00,8,5,411,31.16,29.24
2026-08-10 00:00:00,3,1,140,22.19,27.13
2026-08-10 00:00:00,5,2,179,27.27,30.55
2026-08-10 00:00:00,5,3,263,27.34,22.84
2026-08-10 00:00:00,7,4,473,44.74,27.25
2026-08-10 00:00:00,6,5,314,31.36,22.15
2026-08-10 01:00:00,6,1,120,19.14,18.66
2026-08-10 01:00:00,5,2,223,30.24,12.31
2026-08-10 01:00:00,4,3,109,13.12,17.6
2026-08-10 01:00:00,9,4,275,44.29,30.09
2026-08-10 01:00:00,1,5,186,20.48,20.59
2026-08-10 02:00:00,4,1,216,20.99,16.71
2026-08-10 02:00:00,1,2,297,47.8,26.05
2026-08-10 02:00:00,1,3,154,19.46,17.53
2026-08-10 02:00:00,4,4,182,23.98,25.25
2026-08-10 02:00:00,8,5,304,34.45,22.54
2026-08-10 03:00:00,4,1,106,13.17,25.18
2026-08-10 03:00:00,4,2,241,26.22,20.26
2026-08-10 03:00:00,3,3,190,29.6,14.92
2026-08-10 03:00:00,8,4,254,19.92,26.12
2026-08-10 03:00:00,8,5,109,23.07,26.9
2026-08-10 04:00:00,8,1,288,28.51,16.33
2026-08-10 04:00:00,7,2,61,12.71,29.01
2026-08-10 04:00:00,3,3,120,27.38,19.58
2026-08-10 04:00:00,7,4,143,33.22,18.58
2026-08-10 04:00:00,6,5,235,31.3,26.12
2026-08-10 05:00:00,1,1,69,19.37,28.65
2026-08-10 05:00:00,6,2,115,17.8,23.26
2026-08-10 05:00:00,8,3,150,30.72,14.9
2026-08-10 05:00:00,6,4,228,49.12,30.24
2026-08-10 05:00:00,7,5,384,30.14,15.71
2026-08-10 06:00:00,2,1,84,23.23,14.58
2026-08-10 06:00:00,7,2,284,33.86,10.42
2026-08-10 06:00:00,1,3,421,38.87,25.64
2026-08-10 06:00:00,3,4,395,36.72,14.34
2026-08-10 06:00:00,6,5,338,39.29,19.97
2026-08-10 07:00:00,1,1,137,16.92,22.77
2026-08-10 07:00:00,7,2,361,33.26,14.39
2026-08-10 07:00:00,5,3,189,23.82,12.12
2026-08-10 07:00:00,3,4,161,21.99,28.44
2026-08-10 07:00:00,9,5,108,20.46,20.9
2026-08-10 08:00:00,3,1,252,33.75,31.92
2026-08-10 08:00:00,6,2,285,37.39,9.36
2026-08-10 08:00:00,5,3,226,26.24,9.69
2026-08-10 08:00:00,1,4,501,44.98,11.34
2026-08-10 08:00:00,3,5,135,29.62,9.65
2026-08-10 09:00:00,6,1,418,36.77,17.54
2026-08-10 09:00:00,7,2,200,31.66,26.08
2026-08-10 09:00:00,4,3,159,27.3,28.42
2026-08-10 09:00:00,1,4,203,33.76,18.64
2026-08-10 09:00:00,5,5,249,18.81,27.74
2026-08-10 10:00:00,9,1,579,58.85,16.57
2026-08-10 10:00:00,8,2,603,66.15,29.33
2026-08-10 10:00:00,4,3,349,54.24,22.51
2026-08-10 10:00:00,8,4,409,41.94,20.93
2026-08-10 10:00:00,4,5,414,55.51,23.81
2026-08-10 11:00:00,6,1,349,57.56,13.78
2026-08-10 11:00:00,3,2,398,75.35,24.98
2026-08-10 11:00:00,4,3,689,92.13,31.9
2026-08-10 11:00:00,6,4,675,71.88,30.79
2026-08-10 11:00:00,2,5,1042,80.81,22.03
2026-08-10 12:00:00,3,1,995,91.85,13.11
2026-08-10 12:00:00,7,2,347,42.06,18.59
2026-08-10 12:00:00,1,3,449,86.49,26.4
2026-08-10 12:00:00,9,4,815,69.53,24.46
2026-08-10 12:00:00,6,5,517,79.76,13.71
2026-08-10 13:00:00,3,1,456,60.58,27.95
2026-08-10 13:00:00,5,2,435,58.69,28.04
2026-08-10 13:00:00,8,3,537,88.4,8.62
2026-08-10 13:00:00,3,4,669,90.16,18.42
2026-08-10 13:00:00,2,5,987,80.85,21.79
2026-08-10 14:00:00,2,1,906,77.68,24.36
2026-08-10 14:00:00,6,2,419,69.49,18.72
2026-08-10 14:00:00,6,3,675,66.2,12.91
2026-08-10 14:00:00,8,4,934,68.3,27.55
2026-08-10 14:00:00,1,5,638,74.41,29.51
2026-08-10 15:00:00,9,1,695,60.83,22.49
2026-08-10 15:00:00,2,2,899,75.35,18.35
2026-08-10 15:00:00,6,3,795,59.25,22.68
2026-08-10 15:00:00,7,4,744,70.6,9.71
2026-08-10 15:00:00,1,5,346,47.36,16.34
2026-08-10 16:00:00,5,1,205,20.14,27.78
2026-08-10 16:00:00,5,2,274,47.32,19.61
2026-08-10 16:00:00,4,3,139,11.72,30.17
2026-08-10 16:00:00,9,4,222,38.88,31.28
2026-08-10 16:00:00,3,5,495,39.57,17.08
2026-08-10 17:00:00,7,1,171,26.69,14.17
2026-08-10 17:00:00,7,2,399,33.18,16.57
2026-08-10 17:00:00,3,3,201,23.81,18.33
2026-08-10 17:00:00,2,4,427,42.74,10.37
2026-08-10 17:00:00,1,5,213,24.01,24.4
2026-08-10 18:00:00,3,1,320,33.5,14.51
2026-08-10 18:00:00,4,2,150,21.45,19.54
2026-08-10 18:00:00,1,3,96,15.93,21.68
2026-08-10 18:00:00,6,4,93,13.5,17.77
2026-08-10 18:00:00,6,5,336,32.49,27.66
2026-08-10 19:00:00,3,1,96,15.35,16.6
2026-08-10 19:00:00,2,2,225,18.15,31.42
2026-08-10 19:00:00,1,3,485,40.83,27.01
2026-08-10 19:00:00,1,4,346,41.61,25.38
2026-08-10 19:00:00,8,5,110,23.9,8.4
2026-08-10 20:00:00,3,1,341,34.09,18.86
2026-08-10 20:00:00,3,2,421,40.63,31.79
2026-08-10 20:00:00,4,3,144,19.08,21.52
2026-08-10 20:00:00,4,4,82,12.03,14.25
2026-08-10 20:00:00,2,5,387,31.88,11.79
2026-08-10 21:00:00,1,1,309,41.44,25.48
2026-08-10 21:00:00,2,2,267,36.65,23.76
2026-08-10 21:00:00,9,3,323,47.55,20.21
2026-08-10 21:00:00,2,4,171,30.63,28.91
2026-08-10 21:00:00,7,5,125,24.37,19.57
2026-08-10 22:00:00,4,1,216,17.16,17.45
2026-08-10 22:00:00,3,2,278,32.75,10.5
2026-08-10 22:00:00,3,3,278,29.62,22.41
2026-08-10 22:00:00,1,4,135,16.63,20.31
2026-08-10 22:00:00,3,5,239,23.06,13.7
2026-08-10 23:00:00,8,1,321,36.34,9.71
2026-08-10 23:00:00,1,2,397,33.03,28.76
2026-08-10 23:00:00,4,3,445,40.83,9.94
2026-08-10 23:00:00,3,4,274,21.01,26.93
2026-08-10 23:00:00,6,5,263,46.87,25.54
2026-08-11 00:00:00,9,1,285,47.0,9.53
2026-08-11 00:00:00,1,2,87,18.54,24.73
2026-08-11 00:00:00,5,3,414,31.42,12.23
2026-08-11 00:00:00,8,4,336,39.97,21.5
2026-08-11 00:00:00,9,5,151,21.4,26.69
2026-08-11 01:00:00,2,1,332,28.54,21.47
2026-08-11 01:00:00,2,2,339,28.57,13.97
2026-08-11 01:00:00,6,3,102,19.38,26.42
2026-08-11 01:00:00,2,4,115,21.36,8.56
2026-08-11 01:00:00,5,5,179,37.86,15.18
2026-08-11 02:00:00,5,1,133,14.57,14.56
2026-08-11 02:00:00,1,2,141,17.74,15.84
2026-08-11 02:00:00,1,3,233,22.96,30.15
2026-08-11 02:00:00,2,4,221,22.47,20.76
2026-08-11 02:00:00,1,5,118,23.4,14.94
2026-08-11 03:00:00,5,1,510,39.1,19.39
2026-08-11 03:00:00,1,2,149,25.51,23.65
2026-08-11 03:00:00,5,3,239,38.86,9.79
2026-08-11 03:00:00,5,4,210,36.92,19.68
2026-08-11 03:00:00,9,5,389,46.9,25.56
2026-08-11 04:00:00,1,1,115,23.19,24.44
2026-08-11 04:00:00,3,2,302,35.13,18.05
2026-08-11 04:00:00,3,3,433,44.12,27.57
2026-08-11 04:00:00,7,4,332,39.57,30.29
2026-08-11 04:00:00,5,5,223,19.11,14.11
2026-08-11 05:00:00,3,1,163,20.5,26.71
2026-08-11 05:00:00,4,2,169,20.3,14.1
2026-08-11 05:00:00,4,3,160,23.67,11.98
2026-08-11 05:00:00,4,4,194,25.17,28.28
2026-08-11 05:00:00,5,5,347,31.56,18.97
2026-08-11 06:00:00,1,1,223,21.94,25.09
2026-08-11 06:00:00,4,2,192,19.2,23.26
2026-08-11 06:00:00,1,3,334,38.14,14.42
2026-08-11 06:00:00,6,4,207,34.16,13.16
2026-08-11 06:00:00,7,5,154,25.41,31.81
2026-08-11 07:00:00,1,1,447,42.33,21.23
2026-08-11 07:00:00,5,2,130,18.82,9.31
2026-08-11 07:00:00,7,3,183,24.33,28.89
2026-08-11 07:00:00,5,4,315,40.32,11.95
2026-08-11 07:00:00,4,5,350,30.98,29.39
2026-08-11 08:00:00,6,1,236,27.45,20.4
2026-08-11 08:00:00,7,2,160,23.33,15.31
2026-08-11 08:00:00,1,3,507,40.11,17.04
2026-08-11 08:00:00,3,4,107,15.81,24.72
2026-08-11 08:00:00,7,5,121,23.52,27.38
2026-08-11 09:00:00,9,1,169,19.57,12.69
2026-08-11 09:00:00,6,2,115,29.54,28.33
2026-08-11 09:00:00,2,3,158,20.65,11.23
2026-08-11 09:00:00,5,4,298,33.14,12.45
2026-08-11 09:00:00,9,5,520,38.19,25.95
2026-08-11 10:00:00,2,1,548,68.25,18.48
2026-08-11 10:00:00,1,2,397,47.85,22.09
2026-08-11 10:00:00,6,3,755,65.72,10.83
2026-08-11 10:00:00,7,4,910,81.01,11.22
2026-08-11 10:00:00,9,5,439,92.37,13.79
2026-08-11 11:00:00,1,1,821,69.04,25.4
2026-08-11 11:00:00,5,2,834,92.15,24.79
2026-08-11 11:00:00,7,3,1045,72.52,24.13
2026-08-11 11:00:00,5,4,885,93.19,12.15
2026-08-11 11:00:00,5,5,418,53.96,27.77
2026-08-11 12:00:00,8,1,635,80.79,24.66
2026-08-11 12:00:00,3,2,695,64.25,12.04
2026-08-11 12:00:00,3,3,905,83.03,12.72
2026-08-11 12:00:00,9,4,571,68.4,13.18
2026-08-11 12:00:00,6,5,809,73.34,29.99
2026-08-11 13:00:00,3,1,800,74.63,31.61
2026-08-11 13:00:00,8,2,688,91.38,15.76
2026-08-11 13:00:00,8,3,431,67.37,11.42
2026-08-11 13:00:00,9,4,659,90.45,26.14
2026-08-11 13:00:00,5,5,910,75.47,19.41
2026-08-11 14:00:00,3,1,699,65.34,22.42
2026-08-11 14:00:00,6,2,558,56.14,26.06
2026-08-11 14:00:00,8,3,684,76.42,31.29
2026-08-11 14:00:00,1,4,1145,91.42,26.06
2026-08-11 14:00:00,7,5,665,74.14,22.4
2026-08-11 15:00:00,4,1,1023,81.61,12.35
2026-08-11 15:00:00,2,2,492,83.85,20.13
2026-08-11 15:00:00,7,3,757,67.0,25.66
2026-08-11 15:00:00,5,4,896,64.63,11.63
2026-08-11 15:00:00,4,5,458,52.72,13.9
2026-08-11 16:00:00,4,1,501,40.26,11.93
2026-08-11 16:00:00,7,2,255,32.16,15.37
2026-08-11 16:00:00,5,3,300,34.92,28.79
2026-08-11 16:00:00,6,4,274,33.03,21.37
2026-08-11 16:00:00,5,5,121,24.29,18.98
2026-08-11 17:00:00,6,1,124,31.32,14.12
2026-08-11 17:00:00,1,2,265,36.54,13.01
2026-08-11 17:00:00,8,3,299,35.55,9.28
2026-08-11 17:00:00,5,4,332,30.76,28.86
2026-08-11 17:00:00,1,5,80,20.32,17.7
2026-08-11 18:00:00,6,1,567,40.9,19.75
2026-08-11 18:00:00,3,2,284,42.71,22.15
2026-08-11 18:00:00,2,3,221,18.23,11.32
2026-08-11 18:00:00,3,4,153,28.07,22.03
2026-08-11 18:00:00,5,5,154,18.06,15.32
2026-08-11 19:00:00,9,1,294,28.25,9.45
2026-08-11 19:00:00,4,2,240,35.21,8.02
2026-08-11 19:00:00,9,3,144,27.43,28.6
2026-08-11 19:00:00,7,4,268,25.89,11.28
2026-08-11 19:00:00,6,5,296,29.47,18.45
2026-08-11 20:00:00,4,1,291,22.68,27.7
2026-08-11 20:00:00,2,2,553,39.28,17.67
2026-08-11 20:00:00,4,3,209,34.23,20.11
2026-08-11 20:00:00,8,4,150,27.79,18.36
2026-08-11 20:00:00,9,5,289,26.18,27.62
2026-08-11 21:00:00,2,1,413,34.7,20.12
2026-08-11 21:00:00,3,2,83,20.64,30.34
2026-08-11 21:00:00,8,3,536,42.72,28.46
2026-08-11 21:00:00,3,4,113,26.3,22.22
2026-08-11 21:00:00,5,5,340,35.24,17.36
2026-08-11 22:00:00,3,1,548,48.06,18.08
2026-08-11 22:00:00,5,2,206,42.85,28.57
2026-08-11 22:00:00,8,3,161,25.34,28.49
2026-08-11 22:00:00,3,4,157,14.06,30.9
2026-08-11 22:00:00,4,5,199,15.19,22.91
2026-08-11 23:00:00,1,1,192,22.73,26.29
2026-08-11 23:00:00,7,2,70,18.18,24.88
2026-08-11 23:00:00,5,3,152,34.44,13.46
2026-08-11 23:00:00,4,4,170,30.81,16.98
2026-08-11 23:00:00,2,5,111,23.85,10.58
2026-08-12 00:00:00,6,1,73,17.01,11.8
2026-08-12 00:00:00,5,2,203,21.42,25.46
2026-08-12 00:00:00,4,3,330,31.96,25.06
2026-08-12 00:00:00,8,4,357,42.63,20.44
2026-08-12 00:00:00,9,5,295,29.82,24.02
2026-08-12 01:00:00,1,1,200,19.94,8.82
2026-08-12 01:00:00,7,2,165,24.48,26.97
2026-08-12 01:00:00,9,3,505,47.92,24.28
2026-08-12 01:00:00,2,4,217,23.34,10.43
2026-08-12 01:00:00,9,5,353,31.26,28.8
2026-08-12 02:00:00,4,1,440,42.82,12.27
2026-08-12 02:00:00,4,2,285,44.14,9.76
2026-08-12 02:00:00,9,3,459,45.06,29.51
2026-08-12 02:00:00,9,4,225,21.32,13.69
2026-08-12 02:00:00,7,5,200,32.64,14.48
2026-08-12 03:00:00,4,1,364,34.09,20.1
2026-08-12 03:00:00,1,2,224,21.41,12.62
2026-08-12 03:00:00,4,3,370,29.5,18.77
2026-08-12 03:00:00,1,4,132,28.81,14.41
2026-08-12 03:00:00,8,5,204,20.33,30.12
2026-08-12 04:00:00,6,1,304,27.38,19.01
2026-08-12 04:00:00,3,2,546,46.81,31.27
2026-08-12 04:00:00,5,3,317,27.84,10.77
2026-08-12 04:00:00,7,4,86,25.02,13.87
2026-08-12 04:00:00,4,5,404,35.95,19.68
2026-08-12 05:00:00,8,1,232,26.65,8.28
2026-08-12 05:00:00,2,2,507,42.12,24.41
2026-08-12 05:00:00,7,3,432,36.7,24.61
2026-08-12 05:00:00,1,4,410,43.04,16.09
2026-08-12 05:00:00,8,5,186,24.61,21.68
2026-08-12 06:00:00,4,1,179,39.92,31.34
2026-08-12 06:00:00,9,2,370,40.22,25.68
2026-08-12 06:00:00,8,3,212,31.4,31.14
2026-08-12 06:00:00,8,4,278,26.92,21.59
2026-08-12 06:00:00,7,5,432,41.72,19.74
2026-08-12 07:00:00,9,1,229,33.1,19.16
2026-08-12 07:00:00,2,2,553,47.77,30.37
2026-08-12 07:00:00,9,3,228,41.65,30.21
2026-08-12 07:00:00,9,4,213,25.75,29.59
2026-08-12 07:00:00,3,5,305,39.16,21.82
2026-08-12 08:00:00,5,1,240,37.01,11.41
2026-08-12 08:00:00,9,2,71,19.67,12.86
2026-08-12 08:00:00,9,3,142,28.66,25.66
2026-08-12 08:00:00,2,4,155,13.81,15.83
2026-08-12 08:00:00,5,5,107,12.34,18.9
2026-08-12 09:00:00,8,1,103,20.0,9.96
2026-08-12 09:00:00,7,2,108,23.45,10.75
2026-08-12 09:00:00,2,3,209,29.42,12.51
2026-08-12 09:00:00,2,4,250,30.07,9.81
2026-08-12 09:00:00,9,5,79,22.81,27.0
2026-08-12 10:00:00,4,1,663,60.56,9.46
2026-08-12 10:00:00,4,2,854,58.52,11.98
2026-08-12 10:00:00,9,3,728,59.74,13.8
2026-08-12 10:00:00,5,4,763,74.76,14.99
2026-08-12 10:00:00,6,5,343,71.37,21.62
2026-08-12 11:00:00,9,1,628,54.0,26.28
2026-08-12 11:00:00,5,2,609,69.59,14.55
2026-08-12 11:00:00,3,3,699,76.5,10.29
2026-08-12 11:00:00,8,4,402,78.95,24.99
2026-08-12 11:00:00,2,5,303,51.18,8.33
2026-08-12 12:00:00,7,1,775,70.34,16.74
2026-08-12 12:00:00,5,2,779,58.78,29.23
2026-08-12 12:00:00,5,3,992,71.92,9.93
2026-08-12 12:00:00,4,4,1064,85.48,23.88
2026-08-12 12:00:00,5,5,345,49.37,27.69
2026-08-12 13:00:00,7,1,237,53.05,29.93
2026-08-12 13:00:00,7,2,525,50.22,11.03
2026-08-12 13:00:00,5,3,549,57.86,17.32
2026-08-12 13:00:00,8,4,926,79.54,10.8
2026-08-12 13:00:00,4,5,349,60.5,26.99
2026-08-12 14:00:00,4,1,404,66.23,25.89
2026-08-12 14:00:00,3,2,570,74.7,17.48
2026-08-12 14:00:00,4,3,627,53.51,19.34
2026-08-12 14:00:00,3,4,547,78.75,15.76
2026-08-12 14:00:00,5,5,775,66.4,17.58
2026-08-12 15:00:00,6,1,366,66.99,31.76
2026-08-12 15:00:00,5,2,552,75.23,31.13
2026-08-12 15:00:00,8,3,503,68.83,12.46
2026-08-12 15:00:00,1,4,464,49.8,19.63
2026-08-12 15:00:00,1,5,449,64.56,19.85
2026-08-12 16:00:00,6,1,287,31.09,9.16
2026-08-12 16:00:00,3,2,98,12.67,18.27
2026-08-12 16:00:00,6,3,258,36.05,12.92
2026-08-12 16:00:00,5,4,85,20.07,22.64
2026-08-12 16:00:00,8,5,124,16.61,14.8
2026-08-12 17:00:00,2,1,431,44.78,25.47
2026-08-12 17:00:00,1,2,239,46.69,22.17
2026-08-12 17:00:00,8,3,526,39.52,11.91
2026-08-12 17:00:00,4,4,401,35.2,24.64
2026-08-12 17:00:00,3,5,258,26.88,9.89
2026-08-12 18:00:00,9,1,252,37.56,14.78
2026-08-12 18:00:00,9,2,207,22.29,21.4
2026-08-12 18:00:00,4,3,85,20.94,15.54
2026-08-12 18:00:00,2,4,135,27.09,13.06
2026-08-12 18:00:00,8,5,427,45.58,28.91
2026-08-12 19:00:00,4,1,176,36.75,8.98
2026-08-12 19:00:00,1,2,154,31.4,29.86
2026-08-12 19:00:00,1,3,183,38.6,8.47
2026-08-12 19:00:00,7,4,479,33.98,28.19
2026-08-12 19:00:00,9,5,106,18.21,22.91
2026-08-12 20:00:00,8,1,238,16.95,23.05
2026-08-12 20:00:00,6,2,144,20.42,18.05
2026-08-12 20:00:00,5,3,417,48.5,30.13
2026-08-12 20:00:00,4,4,274,27.5,28.39
2026-08-12 20:00:00,9,5,200,45.22,26.03
2026-08-12 21:00:00,9,1,214,36.75,17.02
2026-08-12 21:00:00,4,2,90,26.21,19.28
2026-08-12 21:00:00,8,3,141,10.28,11.66
2026-08-12 21:00:00,3,4,282,28.5,11.7
2026-08-12 21:00:00,6,5,223,22.98,26.38
2026-08-12 22:00:00,6,1,200,44.24,25.16
2026-08-12 22:00:00,2,2,69,12.51,31.63
2026-08-12 22:00:00,3,3,199,41.92,10.43
2026-08-12 22:00:00,3,4,137,21.41,9.44
2026-08-12 22:00:00,5,5,298,48.57,9.21
2026-08-12 23:00:00,7,1,348,44.08,28.15
2026-08-12 23:00:00,1,2,269,24.36,18.3
2026-08-12 23:00:00,7,3,580,44.51,17.77
2026-08-12 23:00:00,4,4,214,41.68,21.36
2026-08-12 23:00:00,9,5,224,38.01,29.64
2026-08-13 00:00:00,7,1,278,22.08,17.95
2026-08-13 00:00:00,1,2,406,35.64,20.37
2026-08-13 00:00:00,5,3,435,31.6,30.42
2026-08-13 00:00:00,6,4,165,19.22,29.07
2026-08-13 00:00:00,8,5,291,31.07,13.07
2026-08-13 01:00:00,2,1,391,43.82,28.48
2026-08-13 01:00:00,1,2,314,32.44,10.63
2026-08-13 01:00:00,5,3,257,21.16,21.48
2026-08-13 01:00:00,5,4,259,35.94,16.44
2026-08-13 01:00:00,9,5,443,35.21,29.53
2026-08-13 02:00:00,7,1,64,16.34,28.32
2026-08-13 02:00:00,1,2,189,41.85,29.35
2026-08-13 02:00:00,8,3,222,26.56,13.44
2026-08-13 02:00:00,6,4,534,48.0,30.6
2026-08-13 02:00:00,7,5,228,18.93,24.36
2026-08-13 03:00:00,4,1,345,39.04,25.52
2026-08-13 03:00:00,7,2,353,26.81,9.7
2026-08-13 03:00:00,6,3,311,30.94,31.65
2026-08-13 03:00:00,1,4,271,29.79,11.41
2026-08-13 03:00:00,7,5,254,31.82,29.86
2026-08-13 04:00:00,5,1,178,15.06,20.49
2026-08-13 04:00:00,9,2,273,31.51,22.31
2026-08-13 04:00:00,1,3,385,40.6,27.73
2026-08-13 04:00:00,8,4,336,33.45,31.3
2026-08-13 04:00:00,3,5,125,21.71,24.43
2026-08-13 05:00:00,3,1,144,18.55,10.01
2026-08-13 05:00:00,3,2,90,10.69,9.02
2026-08-13 05:00:00,7,3,398,35.65,20.59
2026-08-13 05:00:00,7,4,436,36.69,8.85
2026-08-13 05:00:00,2,5,186,36.14,22.92
2026-08-13 06:00:00,6,1,203,24.64,9.86
2026-08-13 06:00:00,7,2,224,24.84,25.76
2026-08-13 06:00:00,3,3,241,23.99,21.38
2026-08-13 06:00:00,2,4,144,22.24,18.65
2026-08-13 06:00:00,9,5,142,29.89,30.47
2026-08-13 07:00:00,9,1,449,42.17,10.03
2026-08-13 07:00:00,3,2,90,13.22,16.45
2026-08-13 07:00:00,7,3,174,13.55,27.68
2026-08-13 07:00:00,1,4,152,24.89,12.43
2026-08-13 07:00:00,7,5,241,23.95,25.28
2026-08-13 08:00:00,9,1,106,16.49,18.53
2026-08-13 08:00:00,4,2,435,36.16,28.95
2026-08-13 08:00:00,2,3,356,26.24,28.98
2026-08-13 08:00:00,6,4,185,33.56,24.7
2026-08-13 08:00:00,2,5,266,27.4,18.75
2026-08-13 09:00:00,3,1,315,33.06,20.67
2026-08-13 09:00:00,3,2,412,41.66,17.24
2026-08-13 09:00:00,5,3,174,35.12,15.16
2026-08-13 09:00:00,6,4,533,41.34,20.35
2026-08-13 09:00:00,4,5,148,25.06,21.86
2026-08-13 10:00:00,5,1,919,74.59,27.78
2026-08-13 10:00:00,5,2,303,57.15,12.72
2026-08-13 10:00:00,6,3,523,40.71,19.84
2026-08-13 10:00:00,9,4,377,64.27,22.52
2026-08-13 10:00:00,9,5,726,64.55,23.76
2026-08-13 11:00:00,8,1,436,85.26,30.76
2026-08-13 11:00:00,9,2,610,87.48,20.34
2026-08-13 11:00:00,1,3,767,64.1,28.86
2026-08-13 11:00:00,6,4,847,59.64,24.12
2026-08-13 11:00:00,2,5,324,47.36,13.14
2026-08-13 12:00:00,9,1,942,68.93,20.13
2026-08-13 12:00:00,9,2,344,51.42,18.23
2026-08-13 12:00:00,4,3,669,67.69,21.88
2026-08-13 12:00:00,6,4,526,47.65,16.04
2026-08-13 12:00:00,5,5,368,51.69,20.52
2026-08-13 13:00:00,9,1,277,44.72,13.08
2026-08-13 13:00:00,3,2,901,84.79,22.53
2026-08-13 13:00:00,8,3,767,64.73,16.96
2026-08-13 13:00:00,7,4,561,50.67,21.15
2026-08-13 13:00:00,1,5,595,82.74,14.73
2026-08-13 14:00:00,6,1,809,62.23,14.49
2026-08-13 14:00:00,5,2,728,55.62,10.89
2026-08-13 14:00:00,5,3,846,71.54,12.33
2026-08-13 14:00:00,5,4,371,69.01,16.08
2026-08-13 14:00:00,9,5,269,53.18,20.5
2026-08-13 15:00:00,3,1,844,67.77,27.24
2026-08-13 15:00:00,4,2,651,86.27,13.99
2026-08-13 15:00:00,1,3,659,54.05,30.76
2026-08-13 15:00:00,2,4,304,56.07,27.81
2026-08-13 15:00:00,2,5,399,53.7,10.51
2026-08-13 16:00:00,7,1,292,26.82,25.49
2026-08-13 16:00:00,5,2,290,36.08,9.98
2026-08-13 16:00:00,4,3,195,34.46,27.97
2026-08-13 16:00:00,1,4,122,15.39,8.29
2026-08-13 16:00:00,1,5,110,19.09,29.14
2026-08-13 17:00:00,4,1,217,45.33,30.32
2026-08-13 17:00:00,4,2,310,28.95,27.82
2026-08-13 17:00:00,2,3,126,31.65,19.3
2026-08-13 17:00:00,2,4,415,36.69,26.32
2026-08-13 17:00:00,1,5,400,33.73,18.73
2026-08-13 18:00:00,4,1,210,21.2,13.45
2026-08-13 18:00:00,6,2,109,21.91,13.32
2026-08-13 18:00:00,5,3,393,33.84,22.56
2026-08-13 18:00:00,3,4,204,26.44,12.95
2026-08-13 18:00:00,8,5,106,19.81,14.98
2026-08-13 19:00:00,5,1,494,44.18,14.94
2026-08-13 19:00:00,9,2,204,26.46,17.69
2026-08-13 19:00:00,8,3,371,36.26,19.84
2026-08-13 19:00:00,8,4,293,24.36,10.35
2026-08-13 19:00:00,1,5,250,30.63,8.6
2026-08-13 20:00:00,2,1,375,42.11,9.98
2026-08-13 20:00:00,1,2,170,33.84,12.45
2026-08-13 20:00:00,8,3,305,48.42,18.94
2026-08-13 20:00:00,6,4,318,38.07,23.91
2026-08-13 20:00:00,3,5,172,23.91,22.9
2026-08-13 21:00:00,3,1,199,29.78,25.55
2026-08-13 21:00:00,3,2,384,38.46,20.57
